VIABILITY_TARGET_HOMING,FEMALE_FERTILITY_TARGET_HOMING,Y_SHREDDER,DENSITY,ISLAND_SIDE_LENGTH,INTERACTION_DISTANCE_SIGMA,AVG_DISPERSAL,MONTHLY_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLIER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_EFFICIENCY,RESISTANCE_RATE,R1_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,Composite Value,Composite Value SE
TRUE,FALSE,FALSE,1429.5765,3.297162,54.166375,341.6639125,0.930157125,7.812125,0.25748075,4.04417,0.345176905,0.84872025,0.76900475,0.03961485,0.01918635,16242.05,4.37E-05,0.009153793,13162.85,15549.15,0,0,-0.810447872,0.001701205
TRUE,FALSE,FALSE,959.5,4.922,33.355,976.1125,0.740375,3.395,0.45375,3.718,0.385095,0.87825,0.76925,0,0,23284.395,0.3592828,0,17001.5,17746.55,0,0,-0.730170759,0.001200765
TRUE,FALSE,FALSE,1431.957841,3.161552429,88.90954316,61.59518724,0.720993304,2.163002022,0.288963944,1.364741594,0.114074001,0.927533448,0.769482911,0,0,13899.405,0.3827275,0,2361.15,3122.1,0,0,-0.169880165,0.004184769
TRUE,FALSE,FALSE,795.1974571,2.033362627,62.17422247,389.9048448,0.706589796,2.004827345,0.30451417,1.244888365,0.41185175,0.93853876,0.769543022,0,0,3209.345,0,0,0,0,1,280.6,0.4388,0.05011931
TRUE,FALSE,FALSE,1054.8625,3.667794,59.710645,165.6851875,0.941737625,2.723453,0.07447925,2.879438,0.128053985,0.76141425,0.76955925,0.00205745,0.01728277,14245.48,0,1.40E-05,14069.95,14259.25,0,0,-0.987683738,0.000884605
TRUE,FALSE,FALSE,1277.5,2.69,21.115,324.8125,0.806625,5.867,0.30525,2.95,0.072965,0.96125,0.77025,0,0,9489.97,0.41980525,0,9337.7,12018,0,0,-0.983964887,0.002045091
TRUE,FALSE,FALSE,1306.7975,3.495698,50.698225,320.9402875,0.704528125,3.302837,0.48054225,4.23263,0.140750865,0.90558525,0.77031725,0.04784795,0.00749495,15838.65,0,0.87035555,12633.15,15806,0,0,-0.797623545,0.002502389
TRUE,FALSE,FALSE,1214.3075,2.84329,45.332965,796.3415125,0.708469125,3.795233,0.24658425,3.955982,0.356573325,0.93002025,0.77052975,0.01595745,0.00389017,9753.755,0,0.9124684,8468.95,9745.4,0,0,-0.868273716,0.004023079
TRUE,FALSE,FALSE,1134.5,3.174,67.285,43.0375,0.759375,3.713,0.44925,2.434,0.340995,0.84875,0.77075,0.08515,0.00689,10995.42,0,0.6083131,10203.65,11002.7,0,0,-0.927995734,0.001030684
TRUE,FALSE,FALSE,1148.848057,2.379175901,58.8086617,798.6153752,0.760582481,6.553549409,0.449130297,2.180260062,0.156975896,0.905154616,0.77104798,0,0,6290.89,0.39644365,0,5392.25,7594.7,0,0,-0.857084404,0.011673663
