VIABILITY_TARGET_HOMING,FEMALE_FERTILITY_TARGET_HOMING,Y_SHREDDER,DENSITY,ISLAND_SIDE_LENGTH,INTERACTION_DISTANCE_SIGMA,AVG_DISPERSAL,MONTHLY_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLIER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_EFFICIENCY,RESISTANCE_RATE,R1_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,Composite Value,Composite Value SE
FALSE,TRUE,FALSE,841.65,3.242,44.52,534.4375,0.878375,2.915,0.18075,3.706,0.092075,0.78925,0.98075,0,0,8861.155,0,0,8636.45,8849,0,0,-0.974655308,0.001041554
FALSE,TRUE,FALSE,1198.05,4.634,67.56,224.3875,0.714875,4.061,0.42075,1.866,0.255735,0.99025,0.73175,0,0,25544.82,0,0,0,0,1,146.95,0.7061,0.028294867
FALSE,TRUE,FALSE,1224.15,4.846,52.44,77.1625,0.748875,4.823,0.41875,2.458,0.171945,0.87475,0.54725,0,0,28196.66,0.70520455,0,22800.55,23693,0,0,-0.808627433,0.001428727
FALSE,TRUE,FALSE,997.35,3.03,62.36,76.1875,0.810625,5.021,0.37825,2.81,0.234665,0.84125,0.68425,0,0,8908.71,0.82125265,0,3545.6,4563.45,0,0,-0.397983321,0.007534737
FALSE,TRUE,FALSE,761.55,1.146,94.76,239.9875,0.705875,7.499,0.48025,4.882,0.197915,0.75425,0.74175,0,0,901.885,0,0,0,0,1,143.75,0.7125,0.027396456
FALSE,TRUE,FALSE,896.55,1.99,57.56,231.2125,0.887875,3.605,0.04425,3.946,0.485545,0.50875,0.50275,0,0,3543.04,0,0,3468.05,3542.1,0,0,-0.978870524,0.003189488
FALSE,TRUE,FALSE,1207.05,4.27,99.64,354.0625,0.761625,2.111,0.27175,4.87,0.432625,0.89925,0.81075,0,0,21729.54,0,0,0,0,1,71.75,0.8565,0.002508407
FALSE,TRUE,FALSE,1156.65,1.87,75.16,91.7875,0.729375,5.393,0.05075,4.99,0.432135,0.77925,0.72525,0,0,3924.645,0,0,3689.8,3857.65,0,0,-0.940195096,0.002110005
FALSE,TRUE,FALSE,628.35,4.53,85.16,901.0375,0.922125,2.633,0.18175,3.854,0.459575,0.68825,0.56775,0,0,12839.985,0,0,12436.5,12829.15,0,0,-0.968580372,0.001258663
FALSE,TRUE,FALSE,967.65,4.782,40.68,110.3125,0.711375,6.173,0.21625,3.81,0.439485,0.55875,0.59375,0,0,21883.66,0,0,21456.5,21965,0,0,-0.980489924,0.001048857
FALSE,TRUE,FALSE,648.15,3.27,64.04,857.1625,0.746125,7.577,0.07475,1.514,0.287095,0.84875,0.56375,0,0,6950.19,0,0,5835.45,6883.95,0,0,-0.839664404,0.002123063
FALSE,TRUE,FALSE,1290.75,1.91,21.24,392.0875,0.732625,7.799,0.23625,3.238,0.233685,0.96775,0.87125,0,0,4825.72,0,0,0,0,1,70.25,0.8595,0.001595223
FALSE,TRUE,FALSE,1118.85,1.326,22.12,840.5875,0.845875,6.941,0.11025,1.858,0.414005,0.51025,0.57625,0,0,2104.345,0,0,2037.2,2106.45,0,0,-0.9681354,0.003889597
FALSE,TRUE,FALSE,1190.85,2.794,60.2,74.2375,0.833875,5.159,0.31475,4.862,0.266025,0.81125,0.76275,0,0,9102.055,0.8403132,0,1067.35,3085.4,0,0,-0.117294117,0.011808314
FALSE,TRUE,FALSE,1201.65,4.834,32.04,447.6625,0.758875,7.193,0.18325,3.666,0.455165,0.95725,0.95775,0,0,28472.96,0,0,0,0,1,70.2,0.8596,0.001815721
FALSE,TRUE,FALSE,1217.85,3.498,88.2,395.9875,0.924875,4.085,0.35175,4.49,0.086685,0.75675,0.80075,0,0,14716.735,0,0,14135.6,14746,0,0,-0.960514947,0.001944742
FALSE,TRUE,FALSE,1464.45,3.926,53.64,550.0375,0.783625,2.297,0.43825,4.506,0.487505,0.97325,0.66675,0,0,22458.665,0,0,0,0,1,133.85,0.7323,0.011850183
FALSE,TRUE,FALSE,862.35,1.034,32.28,109.3375,0.812375,3.569,0.16525,3.678,0.308165,0.68775,0.64925,0,0,895.725,0,0,842.2,897.35,0,0,-0.94031055,0.004186756
FALSE,TRUE,FALSE,1185.45,3.026,43.16,481.7875,0.765875,3.221,0.47125,2.658,0.077375,0.79975,0.66725,0,0,10776.715,0.68478,0,2694.7,3881.45,0,0,-0.250066418,0.006656604
FALSE,TRUE,FALSE,1273.65,2.938,78.68,961.4875,0.922875,7.529,0.24825,3.398,0.042585,0.67375,0.83375,0,0,11521.02,0,0,9143.1,10465.65,0,0,-0.793613551,0.002903743
FALSE,TRUE,FALSE,795.75,3.966,56.04,655.3375,0.809375,6.491,0.01075,3.23,0.354225,0.77275,0.91125,0,0,12673.925,0,0,12211.75,12567.3,0,0,-0.963571894,0.002245627
FALSE,TRUE,FALSE,877.65,4.426,39.88,297.5125,0.871625,6.125,0.43725,4.298,0.358635,0.52625,0.94325,0,0,17226.3,0,0,13639.2,16185.65,0,0,-0.791714762,0.009271942
FALSE,TRUE,FALSE,1014.45,1.102,94.52,291.6625,0.837875,5.477,0.02375,1.978,0.131765,0.58275,0.74875,0,0,1168.48,0,0,1107.05,1143.95,0,0,-0.947672176,0.007710595
FALSE,TRUE,FALSE,793.05,1.75,29.56,194.1625,0.719375,5.807,0.06975,1.054,0.340015,0.76025,0.72075,0,0,2452.34,0,0,2310.25,2460,0,0,-0.942113441,0.003149662
FALSE,TRUE,FALSE,829.05,2.01,86.68,561.7375,0.890875,5.585,0.20275,1.51,0.151365,0.64525,0.52125,0,0,3281.03,0,0,2897.25,3265.65,0,0,-0.883044873,0.007220215
FALSE,TRUE,FALSE,604.95,2.326,44.44,635.8375,0.851375,7.331,0.38525,1.914,0.369415,0.82525,0.61325,0,0,3330.755,0.655239377,0,2428.25,4028.8,0,0,-0.729039816,0.006624682
FALSE,TRUE,FALSE,1050.45,2.118,49.88,491.5375,0.782375,4.709,0.08025,2.386,0.287585,0.79275,0.52375,0,0,4674.28,0,0,4497.85,4687.55,0,0,-0.962290523,0.002209749
FALSE,TRUE,FALSE,941.55,3.954,99.72,334.5625,0.731125,4.613,0.01175,2.754,0.446835,0.75625,0.98875,0,0,14531.235,0,0,13802.65,14525.6,0,0,-0.949871923,0.00106806
FALSE,TRUE,FALSE,838.05,2.41,38.68,364.7875,0.872375,7.925,0.03275,3.07,0.236625,0.70775,0.73725,0,0,5152.94,0,0,4981.2,5115.25,0,0,-0.966724345,0.003049293
FALSE,TRUE,FALSE,882.15,1.018,48.44,564.6625,0.823625,2.051,0.34175,4.498,0.130295,0.56775,0.60625,0,0,879.53,0,0,850.8,874.35,0,0,-0.967500321,0.005607312
FALSE,TRUE,FALSE,911.85,3.058,65.88,188.3125,0.733375,6.875,0.11775,1.65,0.113635,0.50925,0.58975,0,0,8434.815,0,0,7943.85,8348.05,0,0,-0.941797351,0.005159713
