VIABILITY_TARGET_HOMING,FEMALE_FERTILITY_TARGET_HOMING,Y_SHREDDER,DENSITY,ISLAND_SIDE_LENGTH,INTERACTION_DISTANCE_SIGMA,AVG_DISPERSAL,MONTHLY_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLIER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_EFFICIENCY,RESISTANCE_RATE,R1_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,Composite Value,Composite Value SE
TRUE,FALSE,FALSE,1106.25,1.662,34.76,463.2625,0.796375,4.283,0.30425,4.53,0.336095,0.53775,0.68625,0,0,3032.985,0,0,2921.45,3008.3,0,0,-0.963248186,0.002596496
TRUE,FALSE,FALSE,1126.05,3.95,83.32,599.7625,0.728625,3.659,0.36325,4.754,0.098935,0.63575,0.50025,0,0,17392.45,0,0,17154.35,17399,0,0,-0.986312912,0.000931176
TRUE,FALSE,FALSE,891.15,2.198,33.8,216.5875,0.877375,4.409,0.48325,1.518,0.350795,0.50375,0.60325,0,0,4282.45,0,0,4136.2,4291.45,0,0,-0.965853747,0.002606481
TRUE,FALSE,FALSE,607.65,4.574,61,746.0125,0.720875,6.209,0.10725,1.642,0.141565,0.87575,0.88625,0,0,12711.68,0.4185766,0,12382.3,13488.95,0,0,-0.974110432,0.002645989
TRUE,FALSE,FALSE,1332.15,2.91,32.12,239.9875,0.830375,2.903,0.13575,3.846,0.267985,0.62575,0.67675,0,0,11274.655,0,0,11079.95,11275.4,0,0,-0.982741463,0.001491883
TRUE,FALSE,FALSE,621.15,2.074,61.08,429.1375,0.946625,3.119,0.36575,2.858,0.313555,0.57875,0.52775,0,0,2631.345,0,0,2536.1,2627.25,0,0,-0.963850088,0.003429044
TRUE,FALSE,FALSE,1324.05,3.518,87.48,233.1625,0.909125,3.827,0.31075,2.362,0.356675,0.88775,0.96475,0,0,16192.995,0.4457385,0,10114.8,11319.3,0,0,-0.624657948,0.00563576
TRUE,FALSE,FALSE,873.15,4.15,68.28,200.9875,0.754125,3.713,0.40325,3.666,0.368925,0.89675,0.80875,0,0,14860.62,0.39552125,0,10499.55,11224,0,0,-0.706541823,0.001876211
TRUE,FALSE,FALSE,1320.45,3.73,35.16,482.7625,0.861375,4.223,0.41825,1.146,0.029355,0.96375,0.67425,0,0,18396.93,0.3809841,0,18156.2,20838.1,0,0,-0.98692116,0.001113932
TRUE,FALSE,FALSE,671.55,4.498,55.48,493.4875,0.716375,6.071,0.00125,4.43,0.120495,0.80775,0.56025,0,0,13631.955,0,0,13230.75,13643.7,0,0,-0.970575354,0.001439224
TRUE,FALSE,FALSE,1186.35,2.602,92.84,411.5875,0.785125,7.877,0.43725,1.266,0.441445,0.72375,0.72575,0,0,7442.745,0,0,4508.1,5785.6,0,0,-0.60575293,0.001625093
TRUE,FALSE,FALSE,908.25,2.862,82.52,512.9875,0.767125,6.839,0.15575,2.75,0.066105,0.84625,0.83075,0,0,7336.825,0.3323763,0,5890.4,8595.85,0,0,-0.802864538,0.002079263
TRUE,FALSE,FALSE,1200.75,4.286,74.36,253.6375,0.860625,5.207,0.09425,1.726,0.082275,0.88625,0.99625,0,0,22024.105,0.4588536,0,6913.4,9712.25,0,0,-0.313887608,0.011310723
TRUE,FALSE,FALSE,1080.15,2.318,33.64,940.0375,0.817625,6.299,0.22475,1.838,0.283175,0.56875,0.89925,0,0,5867.4,0,0,5350.75,5861.4,0,0,-0.911972701,0.004451504
TRUE,FALSE,FALSE,1418.55,2.85,79.96,950.7625,0.763875,3.677,0.17775,3.402,0.011715,0.82175,0.86825,0,0,11364.975,0.2986732,0,9830.6,10171,0,0,-0.865001644,0.00135755
TRUE,FALSE,FALSE,1221.45,1.222,20.76,637.7875,0.813375,7.409,0.48175,3.11,0.225355,0.60275,0.86875,0,0,1845.335,0,0,1322.1,1542.35,0,0,-0.716540397,0.005712982
TRUE,FALSE,FALSE,652.65,3.142,50.04,974.1625,0.869875,3.173,0.32875,1.466,0.411555,0.90975,0.90675,0,0,6423.885,0.43339385,0,3723.5,4418.25,0,0,-0.579625768,0.007470782
TRUE,FALSE,FALSE,1368.15,3.458,78.04,225.3625,0.914375,2.339,0.21825,4.182,0.289545,0.67775,0.84475,0,0,16191.205,0,0,15797.65,16199.15,0,0,-0.975695017,0.000933379
TRUE,FALSE,FALSE,844.35,2.982,75.08,446.6875,0.771375,4.805,0.37675,2.326,0.185175,0.85125,0.51625,0,0,7411.505,0.1254425,0,7018.25,7324.9,0,0,-0.946952937,0.001309345
TRUE,FALSE,FALSE,1253.85,1.29,28.2,926.3875,0.934375,6.857,0.35775,4.254,0.341485,0.50475,0.74675,0,0,2163.515,0,0,1730.7,1936.95,0,0,-0.800040365,0.007515078
TRUE,FALSE,FALSE,1099.05,3.686,80.36,980.0125,0.840625,5.711,0.05925,4.774,0.376275,0.66975,0.80975,0,0,14898.725,0,0,13784.8,14660.75,0,0,-0.925257225,0.002862186
TRUE,FALSE,FALSE,860.55,4.23,42.68,177.5875,0.862375,5.933,0.06025,4.286,0.067085,0.84825,0.71125,0,0,15950.065,0,0,15613.5,15960.75,0,0,-0.978929294,0.001557739
TRUE,FALSE,FALSE,847.05,2.438,26.6,357.9625,0.703875,4.871,0.13725,3.646,0.305715,0.56225,0.97075,0,0,5056.745,0,0,4895.2,5030.85,0,0,-0.968083233,0.002125352
TRUE,FALSE,FALSE,1205.25,3.102,29.88,758.6875,0.833625,2.069,0.31925,3.542,0.491915,0.73875,0.54925,0,0,11572.99,0,0,10329,11582.5,0,0,-0.892514966,0.00227005
TRUE,FALSE,FALSE,935.25,3.214,79.56,393.0625,0.792375,2.759,0.25575,2.71,0.437525,0.66275,0.99125,0,0,9527.755,0,0,8625.95,9532.45,0,0,-0.905363077,0.002512862
TRUE,FALSE,FALSE,812.85,3.722,98.76,516.8875,0.700125,5.381,0.39875,1.882,0.095505,0.85525,0.91875,0,0,11091.235,0.4320822,0,2967.05,4646.15,0,0,-0.26751726,0.007821561
