HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.972,0.908,0,0,4077.79,0.977617,0,3193.75,3954.35,0,0,0,-0.783246044,0,0.002084141
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.976,0.908,0,0,4077.58,0.97734875,0,3197.65,3952.4,0,0,0,-0.784206036,0,0.002144766
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.98,0.908,0,0,4087.895,0.97762105,0,3227.55,3957.85,0,0,0,-0.789562613,0,0.001882732
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.984,0.908,0,0,4077.17,0.9774322,0,3230,3970.1,0,0,0,-0.792226397,0,0.001524386
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.988,0.908,0,0,4085.85,0.97763455,0,3231.75,3958.15,0,0,0,-0.790988241,0,0.002339584
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.992,0.908,0,0,4086.71,0.97762105,0,3253.6,3976.05,0,0,0,-0.796146999,0,0.00156119
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.996,0.908,0,0,4090.595,0.97751715,0,3272.75,4018.45,0,0,0,-0.800101391,0,0.001820846
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,1,0.908,0,0,4076.57,0.97682175,0,3274.2,3977.75,0,0,0,-0.803178341,0,0.001778839
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.9,0.912,0,0,4088.15,0,0,3949.5,4087.7,0,0,0,-0.966103444,0,0.001069975
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.904,0.912,0,0,4091.08,0,0,3944.7,4099.2,0,0,0,-0.964238138,0,0.001425744
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.908,0.912,0,0,4079.4,0,0,3933.35,4078.25,0,0,0,-0.964258527,0,0.002368432
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.912,0.912,0,0,4084.43,0,0,3920.45,4088.75,0,0,0,-0.959867737,0,0.001710277
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.916,0.912,0,0,4081.33,0,0,3930.6,4102.85,0,0,0,-0.963093821,0,0.001676263
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.92,0.912,0,0,4081.875,0,0,3924.95,4071.65,0,0,0,-0.961564836,0,0.001105215
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.924,0.912,0,0,4085.84,0.000451854,0,3915.8,4079.5,0,0,0,-0.958402543,0,0.002058648
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.928,0.912,0,0,4087.185,0.00339905,0,3906.5,4069.4,0,0,0,-0.955826841,0,0.002108879
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.932,0.912,0,0,4088.555,0.012962896,0,3891.35,4048.05,0,0,0,-0.9517926,0,0.003527982
FALSE,FALSE,TRUE,1000,2,25,250,0.8,4,0.1,2,0.1,0.936,0.912,0,0,4090.05,0.371903646,0,3550.1,3769.25,0,0,0,-0.867927096,0,0.019187702
