HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.78,0.77,0,0,4253.45,0,0,4170.1,4246.2,0,0,0,-0.980430664,0,0.002288337
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.79,0.77,0,0,4250.27,0,0,4143.3,4238.9,0,0,0,-0.974862964,0,0.002853571
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.8,0.77,0,0,4246.38,0,0,4129.2,4254.6,0,0,0,-0.972431587,0,0.002552971
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.81,0.77,0,0,4254.98,0,0,4137.6,4243.6,0,0,0,-0.972454682,0,0.002380458
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.82,0.77,0,0,4267.78,0,0,4137.3,4262.3,0,0,0,-0.969495823,0,0.003948224
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.83,0.77,0,0,4256.77,0,0,4131.8,4230.2,0,0,0,-0.970708824,0,0.003514194
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.84,0.77,0,0,4226.22,0,0,4134,4244.3,0,0,0,-0.978221312,0,0.002923526
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.85,0.77,0,0,4243.86,0,0,4122.8,4254.7,0,0,0,-0.971528841,0,0.003013652
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.86,0.77,0,0,4260.67,0,0,4125.7,4270.1,0,0,0,-0.968346527,0,0.00199828
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.87,0.77,0,0,4251.01,0,0,4113.8,4247.8,0,0,0,-0.967747304,0,0.001974748
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.88,0.77,0,0,4256.89,0.00238872,0,4100.9,4235.4,0,0,0,-0.963387118,0,0.002069498
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.89,0.77,0,0,4245.76,0.8318571,0,2487.6,2930.4,0,0,0,-0.58562182,0,0.065280478
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.9,0.77,0,0,4228.26,0.8934521,0,1865.6,2621.3,0,0,0,-0.440789776,0,0.040324341
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.91,0.77,0,0,4250.56,0.8969258,0,1825.1,2320.8,0,0,0,-0.429212083,0,0.027834629
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.92,0.77,0,0,4252.78,0.8175877,0,1680.8,2468,0.1,365,0.027,-0.368692267,0.027,0.080162384
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.93,0.77,0,0,4259.04,0.9098118,0,1785.8,2771.3,0,0,0,-0.419541172,0,0.032354591
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.94,0.77,0,0,4248.82,0.9092503,0,2247.5,3175.5,0,0,0,-0.529191082,0,0.01488485
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.95,0.77,0,0,4251.41,0.9153982,0,2473.5,3125,0,0,0,-0.581748109,0,0.014648308
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.96,0.77,0,0,4260.26,0.9210208,0,2700.6,3194.3,0,0,0,-0.634128775,0,0.014409249
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.97,0.77,0,0,4239.98,0.9219694,0,3027,3488.1,0,0,0,-0.713967365,0,0.00857567
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.98,0.77,0,0,4245.95,0.9229815,0,3191.1,3819.4,0,0,0,-0.751645931,0,0.021195992
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.99,0.77,0,0,4250.9,0.9246573,0,3504.8,4041.2,0,0,0,-0.824503878,0,0.010546569
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,1,0.77,0,0,4248.07,0.9252932,0,3796.8,4396.1,0,0,0,-0.893762487,0,0.010135736
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.75,0.78,0,0,4249.6,0,0,4142.3,4258.9,0,0,0,-0.97478997,0,0.003396035
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.76,0.78,0,0,4246.28,0,0,4162.1,4253.7,0,0,0,-0.980192106,0,0.001923756
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.77,0.78,0,0,4245.72,0,0,4146,4218.8,0,0,0,-0.976528397,0,0.002142126
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.78,0.78,0,0,4252.32,0,0,4151.2,4253.6,0,0,0,-0.976239908,0,0.00190894
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.79,0.78,0,0,4262.22,0,0,4164.2,4235.5,0,0,0,-0.977020943,0,0.002049503
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.8,0.78,0,0,4240.02,0,0,4152.6,4218,0,0,0,-0.979406309,0,0.002436365
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.81,0.78,0,0,4248.61,0,0,4133.8,4222.7,0,0,0,-0.973016231,0,0.002878867
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.82,0.78,0,0,4252.95,0,0,4120.2,4247.1,0,0,0,-0.968842724,0,0.00389197
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.83,0.78,0,0,4251.02,0,0,4135.6,4236.1,0,0,0,-0.972876589,0,0.002083188
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.84,0.78,0,0,4249.44,0,0,4136.5,4256.3,0,0,0,-0.973456223,0,0.002974791
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.85,0.78,0,0,4236.86,0,0,4117.3,4248.7,0,0,0,-0.971794699,0,0.002030719
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.86,0.78,0,0,4245.59,0,0,4133.7,4250.5,0,0,0,-0.973657896,0,0.001714166
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.87,0.78,0,0,4248.05,0,0,4105.4,4263.3,0,0,0,-0.966449979,0,0.002264353
