HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.904,0.868,0,0,4078.225,0.4042323,0,3593.55,3839.45,0,0,0,-0.881172454,0,0.00252062
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.91,0.868,0,0,4090.67,0.4092094,0,3522.05,3839.55,0,0,0,-0.861009367,0,0.004171943
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.916,0.868,0,0,4088.9,0.41374115,0,3460,3848.9,0,0,0,-0.846214419,0,0.005892638
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.922,0.868,0,0,4078.81,0.42020035,0,3430.45,3811.25,0,0,0,-0.841079605,0,0.004671122
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.928,0.868,0,0,4090.33,0.4260146,0,3394.3,3731.75,0,0,0,-0.82984044,0,0.003871111
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.934,0.868,0,0,4080.6,0.43119845,0,3347.2,3697.5,0,0,0,-0.820301374,0,0.005687768
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.94,0.868,0,0,4081.035,0.435072,0,3286.9,3713.9,0,0,0,-0.805444809,0,0.006210501
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.946,0.868,0,0,4093.11,0.4401663,0,3326.7,3705.2,0,0,0,-0.812782935,0,0.004766153
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.952,0.868,0,0,4076.33,0.44451055,0,3294.1,3633.3,0,0,0,-0.808132154,0,0.005435318
TRUE,FALSE,FALSE,1000,2,25,250,0.8,4,0.1,2,0.1,0.958,0.868,0,0,4087.53,0.44711525,0,3245.55,3649.85,0,0,0,-0.794058749,0,0.006616952
